" The customer doesn't exist in the system anymore","Zákazník se již v systému nevyskytuje"
" and "," a "
"(Absolute path or Relative to Magento install root, ex. var/export)","(Absolutní nebo realativní cesta k Magento kořenové instalaci, např. var/export)"
"(For US 2-letter state names)","(Pro USA 2-znakové jméno státu)"
"(If left empty will be auto-generated)","(Pokud ponecháte prázdné bude vygenerován automaticky)"
"(Leave empty for first spreadsheet)","(Ponechte prázdné pro první sešit)"
"(Products will be added/updated to this store if 'store' column is blank or missing in the import file.)","(Produkt bude přidán/upraven do tohoto obchodu, pokud je sloupec prázdný nebo chybí v importním souboru.)"
"(Shift-)Click or drag to change value","(Shift-) Klik nebo tažením změníte hodnotu"
"(Starting with)","(počínaje)"
"(When 'No', only mapped fields will be imported. When mapping, use 'column1', 'column2', etc.)","(Pokud 'Ne', budou importovány pouze přiřazená pole. Pokud přiřazujete pole použijte 'sloupec1', 'sloupec2', atd.)"
"(You have to increase php memory_limit before changing this value)","(Musíte zvednout php memory_limit než změníte tuto hodnotu)"
"(\t for tab)","(t pro tabelátor)"
"* - If indexing is in progress, it will be killed and new indexing process will start","* - když probíhá indexování, bude ukončeno a nové indexování se spustí"
"- Click on any of the time parts to increase it","- Kliknutím na některou z částí se její počet zvýší"
"- Hold mouse button on any of the above buttons for faster selection.","- Držte tlačítko myši nad některým z výše uvedených tlačítek pro rychlejší výběr."
"- Use the %s buttons to select month","- Použijte %s pro výběr měsíce"
"- Use the %s, %s buttons to select year","- Použijte %s, %s pro výběr roku"
"- or Shift-click to decrease it","- nebo Shift-klik pro snížení"
"- or click and drag for faster selection.","- nebo klik a tažení pro rychlé označení."
"-- Please Select --","-- Prosím vyberte --"
"-- Please select --","-- Prosím vyberte --"
"-- Please select a category --","-- Vyberte kategorii --"
"--Please Select--","-- Prosím vyberte --"
"Manage Items","Spravovat položky nastavení"
"Config manager","Spravovat položky nastavení"
"Add Item","Přidat položku"
"Add Banner","Přidat banner"
"Save Item","Uložit položku"
"Banner Information","Nastavení baneru"
"Item information","Nastavení baneru"
"Banner Image","Obrázek baneru"
"Target","Otevřít odkaz"
"Text Blend ?","Splynutí textu"
"Open in same window","Otevřít ve stejném okně"
"Open in new window","Otevřít v novém okně"
"Save Banner","Uložit baner"
"Enable Ship2Pay module","Povolit modul Ship2Pay"
"Ship to Pay","Kombinace: dodání-platby"
"Shipping method","Dodací metody"
"Payment method","Platební metody"
"Add combination","Přidat kombinaci"
"Add shipping and payment combinations.","Přidání vazby dodací a platební metody."
"Custom text","Volitelný text"
"Pay within X days","Zaplatit během X dnů"
"Bank name","Název banky"
"Account holder","Majitel účtu"
"Manage Products*","Spravovat produkty"
"Manage Products (Enhanced)","Spravovat produkty"
"Enhanced Product Grid","Rozšířený výpis produktů"
"About This Extension","Informace o modulu"
"Column Options","Nastavení zobrazení sloupců"
"Show Columns","Zobrazovat sloupce"
"Truncate Long Texts After X Characters ","Zkrátit texty delší než X znaků"
"In-Grid Image Options","Nastavení obrázku ve výpisu produktů"
"Show Image Url","Zobrazovat URL obrázku"
"Show Image By Default","Standartně zobrazovat obrázek"
"Image Width","Šířka obrázku"
"Image Height","Výška obrázku"
"Default Grid State","Výchozí stav výpisu produktů"
"Sort Column Direction","Řadit v pořadí"
"Sort Column","Řadit dle sloupce"
"Initial Page Number","Úvodní číslo stránky"
"(When product image is hidden for that row)","(Pokud je obrázek skrytý)"
"If your grid has a large page size by default this could get slow.","Pokud máte hodně rozsáhlý výpis produktů, tato možnost zpomalí výpis"
"The selected column must be also selected above if it's not already there","Zvolený sloupec musí být zahrnutý ve výpisu"
"Descending","Sestupně"
"Ascending","vzestupně"
"Page Size","Velikost stránky"
"1 Hour","1 hodina"
"12 Hours","12 hodin"
"12h AM/PM","12h"
"2 Hours","2 hodiny"
"24 Hours","24 hodin"
"24h","24h"
"2YTD","Déle než rok"
"Current Month","Tento měsíc"
"Last 7 Days","Posledních 7 dní"
"Last 24 Hours","Posledních 24 hodin"
"6 Hours","6 hodin"
"New App","Nová aplikace"
"Add App","Přidat aplikaci"
"Device Information","Popis mobilního zařízení"
"Device Type","Typ zařízení"
"Manage Mobile App","Spravovat mobilní aplikace"
"Please Select Device Type","Zvolte prosím typ zařízení"
"Number of results<br/>(For the last time placed)","Počet výsledků<br/> (Při posledním hledání)"
"Add New URL Rewrite","Přidat nový přepis URL"
"Edit URL Rewrite","Editovat přepis URL"
"URL Rewrite Information","Informace o URL přepisu"
"New Root Category","Nová hlavní kategorie"
"New Subcategory","Nová subkategorie"
"Products with recurring profile participate in catalog as nominal items.","Produkty s opakujícími se profily jsou obsaženy v katologu jako nominální položky."
"Upload Files","Nahrát soubory"
"Browse Files...","Procházet..."
"Send Email","Odeslat email"
"Notify Customer by Email","Upozornit zákazníka mailem"
"Visible on Frontend","Viditelné na eshopu"
